slide_id,Target
1e5defc0-bbb5-11e8-b2ba-ac1f6b6435d0,13
1e5fcdaa-bbaf-11e8-b2ba-ac1f6b6435d0,16
1e62540a-bba3-11e8-b2b9-ac1f6b6435d0,11
1e63076a-bbb7-11e8-b2ba-ac1f6b6435d0,0
1e65a8c4-bbb9-11e8-b2ba-ac1f6b6435d0,24 25 11
1e667b72-bbc9-11e8-b2bc-ac1f6b6435d0,4
1e6c6ed0-bbbd-11e8-b2ba-ac1f6b6435d0,14 5
1e6e0fee-bbc5-11e8-b2bc-ac1f6b6435d0,2
1e6f7fb8-bbad-11e8-b2ba-ac1f6b6435d0,26
1e6f8aba-bb9b-11e8-b2b9-ac1f6b6435d0,25 5
1e72c1b2-bbbe-11e8-b2ba-ac1f6b6435d0,4
1e738cf2-bbc1-11e8-b2bb-ac1f6b6435d0,25 0
1e754a76-bbb5-11e8-b2ba-ac1f6b6435d0,25 7 4
1e7b19ee-bbc2-11e8-b2bb-ac1f6b6435d0,5
1e7bc276-bbc8-11e8-b2bc-ac1f6b6435d0,25 2
1e7c71de-bbba-11e8-b2ba-ac1f6b6435d0,0
1e7d15c4-bbc6-11e8-b2bc-ac1f6b6435d0,0
1e7e10e4-bbaa-11e8-b2ba-ac1f6b6435d0,7
1e7ef524-bbc1-11e8-b2bb-ac1f6b6435d0,7
1e828104-bbc0-11e8-b2bb-ac1f6b6435d0,6
1e830668-bb9f-11e8-b2b9-ac1f6b6435d0,7
1e83e58a-bbb6-11e8-b2ba-ac1f6b6435d0,22 25
1e83f390-bba7-11e8-b2ba-ac1f6b6435d0,25 7
1e84bd9e-bbba-11e8-b2ba-ac1f6b6435d0,25 21
1e8cf99c-bbaf-11e8-b2ba-ac1f6b6435d0,14
1e8fc510-bba9-11e8-b2ba-ac1f6b6435d0,5 3
1e91568a-bbc9-11e8-b2bc-ac1f6b6435d0,25 0
1e9683ee-bb9c-11e8-b2b9-ac1f6b6435d0,11
1e994004-bbc7-11e8-b2bc-ac1f6b6435d0,6
1ea27bb0-bb9f-11e8-b2b9-ac1f6b6435d0,25 21
1ea2ff2e-bbca-11e8-b2bc-ac1f6b6435d0,6
1ea6da32-bbc9-11e8-b2bc-ac1f6b6435d0,2
1ea985e4-bbb9-11e8-b2ba-ac1f6b6435d0,5 0
1eaa717e-bba1-11e8-b2b9-ac1f6b6435d0,1
1eafefba-bbc8-11e8-b2bc-ac1f6b6435d0,19 25 0
1eb06da8-bbc0-11e8-b2bb-ac1f6b6435d0,19
1eb135a2-bbad-11e8-b2ba-ac1f6b6435d0,23
1eb1c97a-bbc3-11e8-b2bc-ac1f6b6435d0,0
1eb76984-bbc3-11e8-b2bc-ac1f6b6435d0,25 5
1ebb9086-bba0-11e8-b2b9-ac1f6b6435d0,23
1ebd2cf6-bbb0-11e8-b2ba-ac1f6b6435d0,13
1ec0c27a-bbac-11e8-b2ba-ac1f6b6435d0,7
1ec17eb6-bbc7-11e8-b2bc-ac1f6b6435d0,19 0
1ec3408c-bbb5-11e8-b2ba-ac1f6b6435d0,2 0
1ec3e6a2-bbbc-11e8-b2ba-ac1f6b6435d0,25
1ec7393c-bb9f-11e8-b2b9-ac1f6b6435d0,2 0
1ec907de-bbaa-11e8-b2ba-ac1f6b6435d0,0
1eca6fae-bbc6-11e8-b2bc-ac1f6b6435d0,25 4
1ecfba1e-bbca-11e8-b2bc-ac1f6b6435d0,2 0
1ed0cc5e-bbbd-11e8-b2ba-ac1f6b6435d0,7
1ed19626-bbbc-11e8-b2ba-ac1f6b6435d0,16 6
1ed1d734-bbc7-11e8-b2bc-ac1f6b6435d0,7
1ed291d2-bba5-11e8-b2ba-ac1f6b6435d0,25
1ed35b5a-bb9e-11e8-b2b9-ac1f6b6435d0,7
1ed3d212-bbc9-11e8-b2bc-ac1f6b6435d0,25
1ed6f1a6-bba4-11e8-b2b9-ac1f6b6435d0,25 7 0
1ed91786-bbba-11e8-b2ba-ac1f6b6435d0,7 0
1ed99a6e-bbb8-11e8-b2ba-ac1f6b6435d0,7
1ed9a984-bbb6-11e8-b2ba-ac1f6b6435d0,25 6 0
1edc41da-bbc5-11e8-b2bc-ac1f6b6435d0,0 21
1edd9a1e-bbb4-11e8-b2ba-ac1f6b6435d0,7
1ede6240-bbc4-11e8-b2bc-ac1f6b6435d0,19
1edf0d4a-bba5-11e8-b2ba-ac1f6b6435d0,23
1ee23d16-bbb5-11e8-b2ba-ac1f6b6435d0,2 0
1ee2418a-bbc4-11e8-b2bc-ac1f6b6435d0,5
1ee3d074-bb9f-11e8-b2b9-ac1f6b6435d0,0
1ee64c10-bbb7-11e8-b2ba-ac1f6b6435d0,7 3
1ee6dd3a-bbab-11e8-b2ba-ac1f6b6435d0,25 5 0
1ee81466-bbc9-11e8-b2bc-ac1f6b6435d0,23
1ee96e88-bba6-11e8-b2ba-ac1f6b6435d0,4
1eeae556-bbc9-11e8-b2bc-ac1f6b6435d0,7
1eedbf8e-bbb4-11e8-b2ba-ac1f6b6435d0,7
1ef28c24-bbca-11e8-b2bc-ac1f6b6435d0,19 25 0
1ef328ce-bba1-11e8-b2b9-ac1f6b6435d0,26
1ef542c8-bba9-11e8-b2ba-ac1f6b6435d0,0
1ef839d6-bbc9-11e8-b2bc-ac1f6b6435d0,25 1
1f0331be-bbb6-11e8-b2ba-ac1f6b6435d0,3
1f04e8ee-bbbe-11e8-b2ba-ac1f6b6435d0,23 0
1f052dc8-bba9-11e8-b2ba-ac1f6b6435d0,5
1f0811d8-bb9e-11e8-b2b9-ac1f6b6435d0,3
1f10f862-bbbb-11e8-b2ba-ac1f6b6435d0,22
1f130d3c-bbc5-11e8-b2bc-ac1f6b6435d0,3
1f176592-bbb8-11e8-b2ba-ac1f6b6435d0,5
1f1ce258-bbb6-11e8-b2ba-ac1f6b6435d0,19 1
1f1d0464-bbab-11e8-b2ba-ac1f6b6435d0,1
1f1db84c-bbc8-11e8-b2bc-ac1f6b6435d0,7
1f1dcd84-bbb2-11e8-b2ba-ac1f6b6435d0,7 5
1f1f3baa-bb9f-11e8-b2b9-ac1f6b6435d0,24
1f20fa7c-bbc6-11e8-b2bc-ac1f6b6435d0,22 0
1f213e06-bbad-11e8-b2ba-ac1f6b6435d0,14
1f21540a-bbac-11e8-b2ba-ac1f6b6435d0,3
1f21c4ac-bbad-11e8-b2ba-ac1f6b6435d0,25
1f2511de-bba8-11e8-b2ba-ac1f6b6435d0,5 1 2 21
1f25f648-bbb3-11e8-b2ba-ac1f6b6435d0,0
1f26a3e4-bbaf-11e8-b2ba-ac1f6b6435d0,25 0
1f2ac78e-bb9c-11e8-b2b9-ac1f6b6435d0,12 0 21
1f2b974c-bbc2-11e8-b2bb-ac1f6b6435d0,18
1f2bc9c6-bbc0-11e8-b2bb-ac1f6b6435d0,25
1f2c0d22-bba8-11e8-b2ba-ac1f6b6435d0,14
1f2d7868-bbc8-11e8-b2bc-ac1f6b6435d0,22 11
1f347262-bba5-11e8-b2ba-ac1f6b6435d0,11
1f3771fe-bba7-11e8-b2ba-ac1f6b6435d0,25
1f3b193a-bbb1-11e8-b2ba-ac1f6b6435d0,14
1f3bf44e-bba3-11e8-b2b9-ac1f6b6435d0,25
1f3cf658-bb9b-11e8-b2b9-ac1f6b6435d0,4
1f41e99e-bba3-11e8-b2b9-ac1f6b6435d0,25
1f43745c-bbb8-11e8-b2ba-ac1f6b6435d0,1
1f443dda-bbb1-11e8-b2ba-ac1f6b6435d0,24 0
1f45c2ce-bbaa-11e8-b2ba-ac1f6b6435d0,7
1f479ffc-bba7-11e8-b2ba-ac1f6b6435d0,5
1f49700e-bbbe-11e8-b2ba-ac1f6b6435d0,0 21
1f497528-bbb3-11e8-b2ba-ac1f6b6435d0,5 0
1f49af86-bba7-11e8-b2ba-ac1f6b6435d0,25 2 0
1f4b6fb0-bba2-11e8-b2b9-ac1f6b6435d0,4
1f4d4be4-bbb8-11e8-b2ba-ac1f6b6435d0,2
1f4dcce4-bbb4-11e8-b2ba-ac1f6b6435d0,22 0
1f4fdacc-bbc6-11e8-b2bc-ac1f6b6435d0,25
1f533cbe-bbba-11e8-b2ba-ac1f6b6435d0,6 14
1f549052-bba4-11e8-b2b9-ac1f6b6435d0,1 0
1f55d808-bbaa-11e8-b2ba-ac1f6b6435d0,25 5
1f57484c-bbbd-11e8-b2ba-ac1f6b6435d0,5
1f5d25d6-bbc3-11e8-b2bc-ac1f6b6435d0,0 21
1f5de1b8-bba2-11e8-b2b9-ac1f6b6435d0,2 0
1f5fa17a-bbc4-11e8-b2bc-ac1f6b6435d0,5
1f5fcd56-bbc1-11e8-b2bb-ac1f6b6435d0,23
1f632900-bb9a-11e8-b2b9-ac1f6b6435d0,23
1f637c82-bbb0-11e8-b2ba-ac1f6b6435d0,0 21
1f67e988-bba7-11e8-b2ba-ac1f6b6435d0,25 0
1f681da2-bbc7-11e8-b2bc-ac1f6b6435d0,25 0
1f68f040-bbc4-11e8-b2bc-ac1f6b6435d0,25 3
1f69fd3e-bbae-11e8-b2ba-ac1f6b6435d0,3
1f6c38cc-bba1-11e8-b2b9-ac1f6b6435d0,6
1f6c4010-bba1-11e8-b2b9-ac1f6b6435d0,5
1f6c7d26-bba3-11e8-b2b9-ac1f6b6435d0,23
1f6dd3e4-bbab-11e8-b2ba-ac1f6b6435d0,12 2 0
1f781d48-bba8-11e8-b2ba-ac1f6b6435d0,25 0
1f78575c-bbc3-11e8-b2bc-ac1f6b6435d0,5 0
1f788b42-bbc2-11e8-b2bb-ac1f6b6435d0,7 2 0
1f7b188c-bbca-11e8-b2bc-ac1f6b6435d0,25 21
1f7eadda-bbac-11e8-b2ba-ac1f6b6435d0,0 21
1f7f7bc6-bb9c-11e8-b2b9-ac1f6b6435d0,0
1f840460-bba2-11e8-b2b9-ac1f6b6435d0,5
1f851802-bbb9-11e8-b2ba-ac1f6b6435d0,1 0
1f862b94-bbbd-11e8-b2ba-ac1f6b6435d0,5 0
1f867b02-bb9b-11e8-b2b9-ac1f6b6435d0,0
1f882b08-bba2-11e8-b2b9-ac1f6b6435d0,23
1f88c48e-bbb9-11e8-b2ba-ac1f6b6435d0,2 0
1f8a4b66-bb9f-11e8-b2b9-ac1f6b6435d0,25 0
1f8fea90-bb9e-11e8-b2b9-ac1f6b6435d0,25 23
1f91d9d2-bbc5-11e8-b2bc-ac1f6b6435d0,25 0
1f9a654a-bb9b-11e8-b2b9-ac1f6b6435d0,22 7 0
1f9baf7c-bb9b-11e8-b2b9-ac1f6b6435d0,11
1fa45820-bb9b-11e8-b2b9-ac1f6b6435d0,25 0
1fa5924c-bbb1-11e8-b2ba-ac1f6b6435d0,25 4
1fa6cd84-bbb5-11e8-b2ba-ac1f6b6435d0,7 0
1fa84b96-bbc9-11e8-b2bc-ac1f6b6435d0,12 0
1fa898b4-bbbd-11e8-b2ba-ac1f6b6435d0,25
1fa8ebc2-bba7-11e8-b2ba-ac1f6b6435d0,0
1faadbc6-bbca-11e8-b2bc-ac1f6b6435d0,12 4
1fabea3e-bba7-11e8-b2ba-ac1f6b6435d0,25 0
1fae1cf4-bba3-11e8-b2b9-ac1f6b6435d0,3 0
1fae846e-bba3-11e8-b2b9-ac1f6b6435d0,4
1faf4338-bbb5-11e8-b2ba-ac1f6b6435d0,25 0 21
1fb083c8-bb9d-11e8-b2b9-ac1f6b6435d0,18
1fb5ce98-bbbe-11e8-b2ba-ac1f6b6435d0,2 0
1fb6c56e-bbb9-11e8-b2ba-ac1f6b6435d0,11
1fb9d60c-bba3-11e8-b2b9-ac1f6b6435d0,19 1
1fbab1fa-bbab-11e8-b2ba-ac1f6b6435d0,25 21
1fbc4f2a-bbc3-11e8-b2bc-ac1f6b6435d0,7
1fbd1a24-bbb2-11e8-b2ba-ac1f6b6435d0,23
1fbe4ea4-bba2-11e8-b2b9-ac1f6b6435d0,0
1fc2b100-bbad-11e8-b2ba-ac1f6b6435d0,7
1fc5406e-bbb2-11e8-b2ba-ac1f6b6435d0,24 2 0
1fc627f8-bba9-11e8-b2ba-ac1f6b6435d0,25 6
1fc69104-bbca-11e8-b2bc-ac1f6b6435d0,25
1fc9733e-bbbf-11e8-b2ba-ac1f6b6435d0,19 23 0
1fc97c96-bb9a-11e8-b2b9-ac1f6b6435d0,7
1fcb98dc-bbb8-11e8-b2ba-ac1f6b6435d0,4
1fcc1166-bba1-11e8-b2b9-ac1f6b6435d0,5
1fcf8a2e-bba3-11e8-b2b9-ac1f6b6435d0,25 0 21
1fd53926-bbbf-11e8-b2ba-ac1f6b6435d0,0
1fd8b6b4-bbba-11e8-b2ba-ac1f6b6435d0,25 0
1fd9c4e8-bba4-11e8-b2b9-ac1f6b6435d0,7 5 0
1fd9e038-bbb1-11e8-b2ba-ac1f6b6435d0,1
1fda7b28-bb9e-11e8-b2b9-ac1f6b6435d0,5
1fdac3b0-bbaf-11e8-b2ba-ac1f6b6435d0,0
1fdc307e-bba0-11e8-b2b9-ac1f6b6435d0,21
1fdcf37a-bba4-11e8-b2b9-ac1f6b6435d0,25 3 0
1fdf68f0-bbc5-11e8-b2bc-ac1f6b6435d0,25 1 0
1fe068ec-bbb4-11e8-b2ba-ac1f6b6435d0,12 25 0
1fe140c8-bbb9-11e8-b2ba-ac1f6b6435d0,25 18
1fe189da-bba9-11e8-b2ba-ac1f6b6435d0,22 7
1fe1ae58-bba2-11e8-b2b9-ac1f6b6435d0,25 0
1fe2d58e-bbc6-11e8-b2bc-ac1f6b6435d0,21
1fe3da0a-bbc2-11e8-b2bb-ac1f6b6435d0,4
1fe5258a-bbbe-11e8-b2ba-ac1f6b6435d0,16 17 0
1fe6e22a-bbc4-11e8-b2bc-ac1f6b6435d0,23
1fe7149e-bbb4-11e8-b2ba-ac1f6b6435d0,14 17 21
1fe7864a-bb9b-11e8-b2b9-ac1f6b6435d0,23
1fec30de-bba8-11e8-b2ba-ac1f6b6435d0,25 2
1feea0fe-bba2-11e8-b2b9-ac1f6b6435d0,24 11
1fef8016-bb9b-11e8-b2b9-ac1f6b6435d0,25 0
1ff0b0b6-bbb5-11e8-b2ba-ac1f6b6435d0,7 4
1ffd81d8-bb9c-11e8-b2b9-ac1f6b6435d0,0
1ffdade0-bb9f-11e8-b2b9-ac1f6b6435d0,2
1fff164c-bbba-11e8-b2ba-ac1f6b6435d0,21
2002e2e2-bba4-11e8-b2b9-ac1f6b6435d0,19
2005f9cc-bba0-11e8-b2b9-ac1f6b6435d0,22 19 0
20064dbc-bbca-11e8-b2bc-ac1f6b6435d0,0
200682ca-bbb9-11e8-b2ba-ac1f6b6435d0,25 2 0
20093b84-bbc6-11e8-b2bc-ac1f6b6435d0,25 18
20096630-bbbd-11e8-b2ba-ac1f6b6435d0,0
200ae212-bb9a-11e8-b2b9-ac1f6b6435d0,18
200af754-bbc0-11e8-b2bb-ac1f6b6435d0,25 0
200bf156-bbc3-11e8-b2bc-ac1f6b6435d0,22 0
200caa6e-bbb0-11e8-b2ba-ac1f6b6435d0,1
200ea262-bba4-11e8-b2b9-ac1f6b6435d0,23
201114c6-bbb7-11e8-b2ba-ac1f6b6435d0,2 0
20112e6c-bbac-11e8-b2ba-ac1f6b6435d0,19 25 21
2013a04a-bbbe-11e8-b2ba-ac1f6b6435d0,19 25
20145e7e-bb9e-11e8-b2b9-ac1f6b6435d0,25
20150d7c-bbaa-11e8-b2ba-ac1f6b6435d0,21
201831d0-bbc0-11e8-b2bb-ac1f6b6435d0,1
201c2922-bba0-11e8-b2b9-ac1f6b6435d0,17 21
201d196e-bba4-11e8-b2b9-ac1f6b6435d0,2
201f4338-bb9a-11e8-b2b9-ac1f6b6435d0,23 0
202694be-bbac-11e8-b2ba-ac1f6b6435d0,25
202906ba-bba0-11e8-b2b9-ac1f6b6435d0,25 2
2029b8ee-bbbe-11e8-b2ba-ac1f6b6435d0,25 5
202e240a-bbc9-11e8-b2bc-ac1f6b6435d0,2
20396b94-bbbf-11e8-b2ba-ac1f6b6435d0,25 7
203cb114-bba6-11e8-b2ba-ac1f6b6435d0,3 0
20410256-bbc8-11e8-b2bc-ac1f6b6435d0,7 0
2042aa3a-bb9a-11e8-b2b9-ac1f6b6435d0,6 21
204b0e6e-bbae-11e8-b2ba-ac1f6b6435d0,7
204bb440-bbae-11e8-b2ba-ac1f6b6435d0,25
204ef7b2-bbc3-11e8-b2bc-ac1f6b6435d0,7 2
204f95f4-bbc4-11e8-b2bc-ac1f6b6435d0,25 5 0
205017cc-bba1-11e8-b2b9-ac1f6b6435d0,25 0
2050dcb0-bbac-11e8-b2ba-ac1f6b6435d0,25 7
205291a4-bba2-11e8-b2b9-ac1f6b6435d0,4 0
2052d4f6-bbc1-11e8-b2bb-ac1f6b6435d0,25 0
20559374-bbb4-11e8-b2ba-ac1f6b6435d0,25 2
2056a79e-bbb1-11e8-b2ba-ac1f6b6435d0,11 0
205834a8-bba5-11e8-b2ba-ac1f6b6435d0,14
20583ea2-bbc4-11e8-b2bc-ac1f6b6435d0,0
205b1550-bba6-11e8-b2ba-ac1f6b6435d0,5
205eab46-bbb2-11e8-b2ba-ac1f6b6435d0,3
2060c2f6-bbc0-11e8-b2bb-ac1f6b6435d0,0
20612062-bbb5-11e8-b2ba-ac1f6b6435d0,4
206195ee-bbb8-11e8-b2ba-ac1f6b6435d0,25
20619b72-bbbb-11e8-b2ba-ac1f6b6435d0,7
20654582-bbc6-11e8-b2bc-ac1f6b6435d0,24 22
20656d2c-bbc2-11e8-b2bb-ac1f6b6435d0,7
2065f016-bbc3-11e8-b2bc-ac1f6b6435d0,25 5
20681dc4-bbbd-11e8-b2ba-ac1f6b6435d0,25 1
207087b4-bbb5-11e8-b2ba-ac1f6b6435d0,5
2070df10-bbac-11e8-b2ba-ac1f6b6435d0,25 0
20725c90-bba3-11e8-b2b9-ac1f6b6435d0,2 0
2072c01a-bb9c-11e8-b2b9-ac1f6b6435d0,5
20743c5a-bba2-11e8-b2b9-ac1f6b6435d0,11
2074a572-bbc6-11e8-b2bc-ac1f6b6435d0,2
20763fea-bbb7-11e8-b2ba-ac1f6b6435d0,25 0
2079599e-bb9b-11e8-b2b9-ac1f6b6435d0,4
207dbc34-bba3-11e8-b2b9-ac1f6b6435d0,21
207dc46a-bb9c-11e8-b2b9-ac1f6b6435d0,14
207e9fd6-bbbd-11e8-b2ba-ac1f6b6435d0,0
207f9398-bba2-11e8-b2b9-ac1f6b6435d0,25 1 0
20862834-bb9d-11e8-b2b9-ac1f6b6435d0,23 0
20871ff8-bbc2-11e8-b2bb-ac1f6b6435d0,18 2
208787ce-bbb1-11e8-b2ba-ac1f6b6435d0,1
208a6e52-bba3-11e8-b2b9-ac1f6b6435d0,11
208fd39e-bbb0-11e8-b2ba-ac1f6b6435d0,23
208fe06c-bbb7-11e8-b2ba-ac1f6b6435d0,16 14 17
209021b6-bb9a-11e8-b2b9-ac1f6b6435d0,3
2091dd20-bbc3-11e8-b2bc-ac1f6b6435d0,11
209222fe-bbb3-11e8-b2ba-ac1f6b6435d0,0
2094f850-bbbb-11e8-b2ba-ac1f6b6435d0,2 0
20967b10-bba9-11e8-b2ba-ac1f6b6435d0,25 18
209adbb8-bbb5-11e8-b2ba-ac1f6b6435d0,5
209da99e-bb9a-11e8-b2b9-ac1f6b6435d0,2
209fa196-bbad-11e8-b2ba-ac1f6b6435d0,6
209ffb2a-bbb0-11e8-b2ba-ac1f6b6435d0,25 7
20a31ffa-bba9-11e8-b2ba-ac1f6b6435d0,26 7
20a60a76-bba9-11e8-b2ba-ac1f6b6435d0,7 0
20a740da-bbae-11e8-b2ba-ac1f6b6435d0,18
20a8215e-bbb2-11e8-b2ba-ac1f6b6435d0,18
20a8c9a0-bbc7-11e8-b2bc-ac1f6b6435d0,25 0
20aae470-bba8-11e8-b2ba-ac1f6b6435d0,25
20ab7ff6-bbbd-11e8-b2ba-ac1f6b6435d0,0
20aef5b0-bba3-11e8-b2b9-ac1f6b6435d0,25 13 0
20b2f632-bbb8-11e8-b2ba-ac1f6b6435d0,6
20b2fd98-bba5-11e8-b2ba-ac1f6b6435d0,25
20b7d47e-bbc5-11e8-b2bc-ac1f6b6435d0,23 0
20b8be88-bbad-11e8-b2ba-ac1f6b6435d0,25 2
20bcd73c-bbb4-11e8-b2ba-ac1f6b6435d0,18
20be7dc0-bbb5-11e8-b2ba-ac1f6b6435d0,25 0
20bead4e-bbca-11e8-b2bc-ac1f6b6435d0,0 21
20becf8c-bba1-11e8-b2b9-ac1f6b6435d0,19 25
20c0d8be-bbaa-11e8-b2ba-ac1f6b6435d0,25
20c2595e-bba6-11e8-b2ba-ac1f6b6435d0,26 25
20cc7e74-bb9d-11e8-b2b9-ac1f6b6435d0,23 0 21
20cd28ec-bbbb-11e8-b2ba-ac1f6b6435d0,5
20d2b914-bbc1-11e8-b2bb-ac1f6b6435d0,7
20d35282-bbaa-11e8-b2ba-ac1f6b6435d0,23
20d64de4-bba9-11e8-b2ba-ac1f6b6435d0,7 0
20d82004-bba1-11e8-b2b9-ac1f6b6435d0,25
20df3cbc-bbb1-11e8-b2ba-ac1f6b6435d0,23
20e1e09e-bb9c-11e8-b2b9-ac1f6b6435d0,25 1 21
20e47270-bbb3-11e8-b2ba-ac1f6b6435d0,5
20ecf3bc-bbbf-11e8-b2ba-ac1f6b6435d0,2
20f21dd2-bbca-11e8-b2bc-ac1f6b6435d0,23
20f3488e-bbb5-11e8-b2ba-ac1f6b6435d0,5
20fb8c68-bb9e-11e8-b2b9-ac1f6b6435d0,25 0 21
20fba948-bbb5-11e8-b2ba-ac1f6b6435d0,2 0
20fc83d0-bbca-11e8-b2bc-ac1f6b6435d0,11
2103fdda-bbc6-11e8-b2bc-ac1f6b6435d0,0
2105213a-bba1-11e8-b2b9-ac1f6b6435d0,23 2
210917b4-bbc3-11e8-b2bc-ac1f6b6435d0,23
210a7d02-bbb4-11e8-b2ba-ac1f6b6435d0,4
210afa30-bb9a-11e8-b2b9-ac1f6b6435d0,25 17 0
210b51b6-bbbc-11e8-b2ba-ac1f6b6435d0,25 7 2 0
210c4b98-bbc1-11e8-b2bb-ac1f6b6435d0,3
210d1568-bbb8-11e8-b2ba-ac1f6b6435d0,23
210d1658-bbc7-11e8-b2bc-ac1f6b6435d0,6 0
2110702e-bbad-11e8-b2ba-ac1f6b6435d0,25 0 21
2111212c-bbb7-11e8-b2ba-ac1f6b6435d0,19 25 0
211316e4-bbc1-11e8-b2bb-ac1f6b6435d0,25 0 21
2113db02-bbca-11e8-b2bc-ac1f6b6435d0,9
211a7f40-bbc8-11e8-b2bc-ac1f6b6435d0,0
2120deae-bb9f-11e8-b2b9-ac1f6b6435d0,21
212512f4-bbad-11e8-b2ba-ac1f6b6435d0,26
212b6f6e-bb9e-11e8-b2b9-ac1f6b6435d0,25
212c8410-bbb4-11e8-b2ba-ac1f6b6435d0,2 0
212d7210-bbbb-11e8-b2ba-ac1f6b6435d0,25
212dca06-bba4-11e8-b2b9-ac1f6b6435d0,0
21301276-bba8-11e8-b2ba-ac1f6b6435d0,4
21311968-bbb3-11e8-b2ba-ac1f6b6435d0,25 2 0
21326f30-bbb2-11e8-b2ba-ac1f6b6435d0,25 0
21344944-bb9f-11e8-b2b9-ac1f6b6435d0,25 5
2134587a-bba5-11e8-b2ba-ac1f6b6435d0,24 7
21345e94-bb9e-11e8-b2b9-ac1f6b6435d0,22 25 18 0
21356f38-bbb6-11e8-b2ba-ac1f6b6435d0,25 3 0
213d0a18-bbb6-11e8-b2ba-ac1f6b6435d0,0 21
21421906-bbb9-11e8-b2ba-ac1f6b6435d0,4
2144053c-bba9-11e8-b2ba-ac1f6b6435d0,23
214534be-bba1-11e8-b2b9-ac1f6b6435d0,23
2145f18c-bbc0-11e8-b2bb-ac1f6b6435d0,21
21493a88-bbc8-11e8-b2bc-ac1f6b6435d0,0
214c6116-bbbb-11e8-b2ba-ac1f6b6435d0,25 5
214e38cc-bbbd-11e8-b2ba-ac1f6b6435d0,7
214f1b2c-bbc5-11e8-b2bc-ac1f6b6435d0,25 23 0
214f78fc-bba6-11e8-b2ba-ac1f6b6435d0,3
21515f5a-bbab-11e8-b2ba-ac1f6b6435d0,7 0
2153ca1a-bbb5-11e8-b2ba-ac1f6b6435d0,5
21599f08-bbc4-11e8-b2bc-ac1f6b6435d0,25 2
215a4064-bbad-11e8-b2ba-ac1f6b6435d0,2
215a9fb6-bbc4-11e8-b2bc-ac1f6b6435d0,25 23
215bd094-bbbe-11e8-b2ba-ac1f6b6435d0,2
215d27fc-bbb2-11e8-b2ba-ac1f6b6435d0,25
215ddc0e-bbaa-11e8-b2ba-ac1f6b6435d0,25 23
21604bbe-bbc9-11e8-b2bc-ac1f6b6435d0,7 0
21639eaa-bbbe-11e8-b2ba-ac1f6b6435d0,5 2 0
2163ff58-bbbe-11e8-b2ba-ac1f6b6435d0,19 25 11
21647ace-bbb8-11e8-b2ba-ac1f6b6435d0,23 3
216c4af6-bbb3-11e8-b2ba-ac1f6b6435d0,25 1 0
216dee08-bba2-11e8-b2b9-ac1f6b6435d0,5
216eddae-bbb1-11e8-b2ba-ac1f6b6435d0,23
216f8b16-bbc8-11e8-b2bc-ac1f6b6435d0,25 13 0
2170785e-bbba-11e8-b2ba-ac1f6b6435d0,22 0
21718ff2-bbbd-11e8-b2ba-ac1f6b6435d0,25 0
217306fa-bbc9-11e8-b2bc-ac1f6b6435d0,0
21795f50-bb9c-11e8-b2b9-ac1f6b6435d0,0
217b47bc-bba0-11e8-b2b9-ac1f6b6435d0,7 0
217e1432-bba1-11e8-b2b9-ac1f6b6435d0,16 25 0
21804c98-bbab-11e8-b2ba-ac1f6b6435d0,1 0
21823d88-bbbe-11e8-b2ba-ac1f6b6435d0,2 0
21826aae-bba2-11e8-b2b9-ac1f6b6435d0,5
2184f63e-bba7-11e8-b2ba-ac1f6b6435d0,3
2185ec98-bba6-11e8-b2ba-ac1f6b6435d0,25 21
2189fa42-bbc7-11e8-b2bc-ac1f6b6435d0,22 4 21
218a20d4-bb9b-11e8-b2b9-ac1f6b6435d0,21
218bafce-bbac-11e8-b2ba-ac1f6b6435d0,4
218bb038-bbb0-11e8-b2ba-ac1f6b6435d0,23 0
218febec-bbc1-11e8-b2bb-ac1f6b6435d0,0
21917516-bbb2-11e8-b2ba-ac1f6b6435d0,0
2191a780-bbbb-11e8-b2ba-ac1f6b6435d0,18
2191df00-bba4-11e8-b2b9-ac1f6b6435d0,23 0
21939e4c-bbc4-11e8-b2bc-ac1f6b6435d0,16 0 21
2193b9d4-bbbc-11e8-b2ba-ac1f6b6435d0,25 2 0
21944c92-bbca-11e8-b2bc-ac1f6b6435d0,22 3
219c6a14-bb9b-11e8-b2b9-ac1f6b6435d0,7 0
219eac6a-bbb0-11e8-b2ba-ac1f6b6435d0,2 21
219eb042-bbca-11e8-b2bc-ac1f6b6435d0,6 2
219f6ae4-bbc7-11e8-b2bc-ac1f6b6435d0,23
21a0a374-bbb2-11e8-b2ba-ac1f6b6435d0,5
21a0cbf8-bbbf-11e8-b2ba-ac1f6b6435d0,0
21a207b6-bba6-11e8-b2ba-ac1f6b6435d0,25 0
21a59884-bb9e-11e8-b2b9-ac1f6b6435d0,25 0
21a86df6-bbc7-11e8-b2bc-ac1f6b6435d0,11
21a961a2-bbc2-11e8-b2bb-ac1f6b6435d0,4
21ac2094-bbb4-11e8-b2ba-ac1f6b6435d0,25 13 0
21ad8172-bb9c-11e8-b2b9-ac1f6b6435d0,25 4
21ae829a-bbbd-11e8-b2ba-ac1f6b6435d0,13 4 21
21afd642-bbc5-11e8-b2bc-ac1f6b6435d0,18 0
21b1551e-bba5-11e8-b2ba-ac1f6b6435d0,16 14 4
21b1a3a8-bbc7-11e8-b2bc-ac1f6b6435d0,25 18 17
